tweet,sentiment_value,sentiment,range,airline,timezone
@SouthwestAir we're doing our best; sitting at a gate waiting (while not being given information why we're delayed) isn't making this easy,3.19801074533416,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir LUVed the SJC gate 23 agent this am who boarded flight 372 to DAL. Didn't get his name. He represents your brand so well.,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir -17mph winds and would do anything to be in Florida right now.. help a sister out!!,22.1880078490092,positive,D,Southwest,Quito
@SouthwestAir @SwagglikeBean take me here,0,neutral,C,Southwest,Eastern Time (US & Canada)
"@SouthwestAir my son is flying South West from NOLA-Orlando, hope to enter for him to win this contest",25.2357307257618,positive,D,Southwest,Atlantic Time (Canada)
"@SouthwestAir thx for smooth landing today @fly2midway, we applauded! Now what can u do abt the weather? #takemeback http://t.co/OQZ7Wc4lLA",44.2718872423573,positive,D,Southwest,Central Time (US & Canada)
"@SouthwestAir not frustrated, just an idea! Great crew. Thanks!",30.6186217847897,positive,D,Southwest,Central Time (US & Canada)
@SouthwestAir no her lunch was over by the time she got her call answered,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir my parents flight frm STL2ATL Cancelled Flighted 2nite. When's the next one out?!,-25.298221281347,negative,B,Southwest,Eastern Time (US & Canada)
@SouthwestAir well my mom called earlier and you guys had her on hold for close to an hour,18.8561808316413,positive,D,Southwest,Pacific Time (US & Canada)
@SouthwestAir there's an hour wait here for reFlight Booking Problems in line at Omaha.,-20.0445931434318,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir alist pref doesn't do any good if direct to atl is always wifiless. Flight 1701.,-20.0445931434318,negative,B,Southwest,Central Time (US & Canada)
"@SouthwestAir 14 hours????  Sorry don't get it. Oh well. Screw the weekend in Az right?  Eat the hotel, no problem.",0,neutral,C,Southwest,Central Time (US & Canada)
"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz.",16.6666666666667,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir I am absolutely sick of 300s and no wifi!,-42.6907484122731,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir when will airfare be available through December of this year? I have 2 major trips coming up and I'm anxious to book them!,24.1209075662211,positive,D,Southwest,Central Time (US & Canada)
"@SouthwestAir Ahah😃💕🎵 That is why
I love SW✈❗(^^)❤",26.5165042944955,positive,D,Southwest,Hawaii
@SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service,60.0099198148979,positive,E,Southwest,Quito
@SouthwestAir @dultch97 kid just wants fucking money,17.0084012854152,positive,D,Southwest,Quito
@SouthwestAir I wish i would've seen this 4 hours ago!!! I WANTED TO SEE THEM TONIGHT SO BAD!!!!,-66.6666666666667,negative,A,Southwest,Arizona
@SouthwestAir Great trip on 2672 yesterday - outstanding flight attendants,58.3363094478902,positive,E,Southwest,Eastern Time (US & Canada)
@SouthwestAir how can customers get in touch with you internationally from Mexico for lost baggage,-19.3649167310371,negative,B,Southwest,Eastern Time (US & Canada)
@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;),0,neutral,C,Southwest,Central Time (US & Canada)
@SouthwestAir @dultch97 that's horse radish 😤🐴,0,neutral,C,Southwest,Atlantic Time (Canada)
@SouthwestAir thanks! More concerned about the conflicting texts I was receiving my about my flight  Having to drive 10 hours now 😢,42.4264068711928,positive,D,Southwest,Mountain Time (US & Canada)
@SouthwestAir Thank you!,28.8675134594813,positive,D,Southwest,Quito
@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts,28.8675134594813,positive,D,Southwest,Central Time (US & Canada)
@SouthwestAir Are there any current promotions/codes for Nashville-Denver? Thank you!,0,neutral,C,Southwest,Quito
@SouthwestAir #promotion fly 3 roundtrip #flights to and from #ATL between 2/15 and 5/17 and get a companion pass for the year,22.9415733870562,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir so happy that you can finally put your #southwestairlines boarding pass into passbook! Makes life so much easier ✈️,30.7350428199288,positive,D,Southwest,Pacific Time (US & Canada)
"@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!",-50.1021683435685,negative,A,Southwest,Central Time (US & Canada)
@SouthwestAir do you have special fares for students to visit prospective schools?  It's expensive to visit graduate programs.,34.6410161513775,positive,D,Southwest,Mountain Time (US & Canada)
@SouthwestAir baggage woman said it was in Blatimore and would be on a plane this morning. Now they can't find it. WTF!???,-26.25,negative,B,Southwest,Eastern Time (US & Canada)
@SouthwestAir http://t.co/tTXRSyNLxr doesn't work on my flight. Just fyi.,-7.90569415042095,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.,90,positive,E,Southwest,Mountain Time (US & Canada)
@SouthwestAir got it taken care of! thank you &lt;3,40.8248290463863,positive,D,Southwest,Pacific Time (US & Canada)
@SouthwestAir not sure I can trust a statement with that many small numbers above words. http://t.co/o3sRL1hfho,-2.58198889747161,negative,B,Southwest,Alaska
@southwestair has posted flight schedule covering the date range of @_defcon_ 23,0,neutral,C,Southwest,Central Time (US & Canada)
@SouthwestAir are you guys alive? i've been on hold for 25 minutes and counting.....,22.3606797749979,positive,D,Southwest,Pacific Time (US & Canada)
@SouthwestAir not if its travel Credit you used to buy and it expires on the day you find a lower rate,-8.7287156094397,negative,B,Southwest,Arizona
@SouthwestAir please acknowledge Attendant Jeff Wernicke. Beat in class and service on SW,57.1547606649408,positive,E,Southwest,Alaska
@SouthwestAir just want the money I paid for early bird refunded. Noone seemed to be able at three different. SW should have that worked out,42.2115882408869,positive,D,Southwest,Alaska
@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,0,neutral,C,Southwest,Eastern Time (US & Canada)
@SouthwestAir THANK YOU SO MUCH FOR ACCESS TO #DestinationDragons TONIGHT AT @theTroubadour 😁 @Imaginedragons Crying /dying rn,-12.5,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir heyo! What is causing flight 1836 ewr to hou to be delayed?,0,neutral,C,Southwest,Central Time (US & Canada)
"@SouthwestAir Your wifi stinks. I'm not mad, but i wouldn't hate it if i got my money refunded.",-40,negative,B,Southwest,Pacific Time (US & Canada)
@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm,-24.1209075662211,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir any spare tickets for Vegas? Would be forever grateful!,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir THANK YOU SO MUCH!! http://t.co/tGSB1DfPS3,22.3606797749979,positive,D,Southwest,Pacific Time (US & Canada)
@SouthwestAir okaaaaay UGH IM 8 MIN AWAY,-10.2062072615966,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir go @franks105 go!,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir please please please http://t.co/xiJiFYmvqP,106.066017177982,positive,C,Southwest,Pacific Time (US & Canada)
"@SouthwestAir Yes, but I like need my luggage before tomorrow morning",58.0409338312195,positive,E,Southwest,Quito
@SouthwestAir 5 min away!,0,neutral,C,Southwest,Pacific Time (US & Canada)
"@SouthwestAir doesn't care nor does SNA agent Jacquie Plitt, rude gal bad attitude! had 2 fly @USAirways 2 CABO thx http://t.co/VbUxfPCKfa",-6.93375245281536,negative,B,Southwest,Mountain Time (US & Canada)
"@SouthwestAir   Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH",21.25,positive,D,Southwest,Central Time (US & Canada)
@SouthwestAir needs 2 make me whole Used my tkt back n PHX due 2 rude SNA agent Jacquie Plitt flew @USAirways 2 CABO http://t.co/QxWW1p09a0,-9.8058067569092,negative,B,Southwest,Mountain Time (US & Canada)
@SouthwestAir 8 mins!!! http://t.co/bbZiJWFDL3,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.,0,neutral,C,Southwest,Central Time (US & Canada)
@SouthwestAir how many are left?!,0,neutral,C,Southwest,Central Time (US & Canada)
@southwestAir SWA agent Jacquie Plitt @Orangecounty SNA rudely tells me You're not going 2 CABO today or manana back 2 PHX flew @USAirways,0,neutral,C,Southwest,Mountain Time (US & Canada)
@SouthwestAir thanks for losing my luggage,-6.12372435695795,negative,B,Southwest,Quito
@SouthwestAir what about for us that cant get to the states they are playing for the hunt? Any DestinationDragons tickets left?Even just one,0,neutral,C,Southwest,Eastern Time (US & Canada)
@SouthwestAir I'm on the 110 lol has anyone arrived yet??,0,neutral,C,Southwest,Pacific Time (US & Canada)
"@SouthwestAir left behind iPad Air on flight 505 from Bradley to BWI, plane had already left by the time I realized. Can you possibly help?",0,neutral,C,Southwest,Eastern Time (US & Canada)
@SouthwestAir how many left?! I'm 15 min wway,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir well I HAD a car &amp; free place 2 stay had I known Unacceptable treatment from Spvsr. Sally in Cleveland.,7.27606875108999,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir I cannot DM you as you do not follow me.,0,neutral,C,Southwest,Pacific Time (US & Canada)
@SouthwestAir and this asshole cut in front of me. Your system blows. http://t.co/7ujt8VTCpa,-33.3333333333333,negative,B,Southwest,Quito
@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.,-7.53778361444409,negative,B,Southwest,Quito
@SouthwestAir I'm 30 mins out WAIT FOR ME😭😭😭,-9.44911182523068,negative,B,Southwest,Pacific Time (US & Canada)
@SouthwestAir get me on flight 4146 to denver and I'll be more than happy !!!!!,37.442263245203,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir will there a non-stop flight from Midway to Boise for this summer season? Looking to book at labor day trip.  Ty,-10.3279555898864,negative,B,Southwest,Central Time (US & Canada)
@SouthwestAir can one use a companion pass w/ a points Flight Booking Problems or is it only cash fares? Thx!,1.83532587096449,positive,D,Southwest,Quito
@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?,5.54700196225229,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir thank you so so much for sending me to LA for #DestinationDragons! Tonight is gonna rock😎,13.8675049056307,positive,D,Southwest,Central Time (US & Canada)
@SouthwestAir oh I see what you did there! Thanks for supporting #PadresST.,0,neutral,C,Southwest,Eastern Time (US & Canada)
@SouthwestAir yeah haha. Never been in one. It's expensive 😂😂 and we will!!!!! So much fun!,0,neutral,C,Southwest,Central Time (US & Canada)
@SouthwestAir beautiful day in Seattle! http://t.co/iqu0PPVq2S,33.5410196624968,positive,D,Southwest,Hawaii
@SouthwestAir This has to be the best video I have seen ever! - #teamspirit https://t.co/X5JenA7NyE,14.4337567297406,positive,D,Southwest,Eastern Time (US & Canada)
@SouthwestAir @SAMoore10 Thank you for your kind response.  The acknowledgement and apology go a long way!,35.3553390593274,positive,D,Southwest,Central Time (US & Canada)
@SouthwestAir No thanks. After those 25+ minutes someone did eventually help us and took care of it.,-34.6410161513775,negative,B,Southwest,Mountain Time (US & Canada)
"@SouthwestAir Was going for the weekend for friend's birthday, so no point in reFlight Booking Problems.",32.5,positive,D,Southwest,Mountain Time (US & Canada)
@SouthwestAir  when is the next flight with free cocktails ?,16.6666666666667,positive,D,Southwest,Eastern Time (US & Canada)
Includes @KCIAirport “@SouthwestAir: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHil”,-15.8113883008419,negative,B,Southwest,Eastern Time (US & Canada)
"@SouthwestAir okay thank you :), also I did get a tweet earlier about 1.5 hrs ago saying I won &amp; should send a DM but then it was deleted?",19.2450089729875,positive,D,Southwest,Mountain Time (US & Canada)
